date,product_id,quantity,month,lag_1,lag_2,lag_3,rolling_mean_3,target
2025-06-01 00:00:00+00:00,56,2,6,9.0,8.0,2.0,6.333333333333333,2
2025-07-01 00:00:00+00:00,56,5,7,2.0,9.0,8.0,6.333333333333333,5
2025-09-01 00:00:00+00:00,56,7,9,5.0,2.0,9.0,5.333333333333333,7
2025-10-01 00:00:00+00:00,56,3,10,7.0,5.0,2.0,4.666666666666667,3
2021-02-01 00:00:00+00:00,57,1,2,3.0,14.0,1.0,6.0,1
2021-03-01 00:00:00+00:00,57,4,3,1.0,3.0,14.0,6.0,4
2021-04-01 00:00:00+00:00,57,5,4,4.0,1.0,3.0,2.6666666666666665,5
2021-05-01 00:00:00+00:00,57,3,5,5.0,4.0,1.0,3.3333333333333335,3
2021-07-01 00:00:00+00:00,57,18,7,3.0,5.0,4.0,4.0,18
2021-08-01 00:00:00+00:00,57,7,8,18.0,3.0,5.0,8.666666666666666,7
2021-09-01 00:00:00+00:00,57,3,9,7.0,18.0,3.0,9.333333333333334,3
2021-10-01 00:00:00+00:00,57,9,10,3.0,7.0,18.0,9.333333333333334,9
2021-11-01 00:00:00+00:00,57,12,11,9.0,3.0,7.0,6.333333333333333,12
2021-12-01 00:00:00+00:00,57,4,12,12.0,9.0,3.0,8.0,4
2022-02-01 00:00:00+00:00,57,3,2,4.0,12.0,9.0,8.333333333333334,3
2022-03-01 00:00:00+00:00,57,5,3,3.0,4.0,12.0,6.333333333333333,5
2022-04-01 00:00:00+00:00,57,2,4,5.0,3.0,4.0,4.0,2
2022-05-01 00:00:00+00:00,57,8,5,2.0,5.0,3.0,3.3333333333333335,8
2022-06-01 00:00:00+00:00,57,7,6,8.0,2.0,5.0,5.0,7
2022-07-01 00:00:00+00:00,57,1,7,7.0,8.0,2.0,5.666666666666667,1
2022-08-01 00:00:00+00:00,57,8,8,1.0,7.0,8.0,5.333333333333333,8
2022-09-01 00:00:00+00:00,57,10,9,8.0,1.0,7.0,5.333333333333333,10
2022-10-01 00:00:00+00:00,57,4,10,10.0,8.0,1.0,6.333333333333333,4
2022-11-01 00:00:00+00:00,57,6,11,4.0,10.0,8.0,7.333333333333333,6
2023-01-01 00:00:00+00:00,57,5,1,6.0,4.0,10.0,6.666666666666667,5
2023-02-01 00:00:00+00:00,57,6,2,5.0,6.0,4.0,5.0,6
2023-03-01 00:00:00+00:00,57,9,3,6.0,5.0,6.0,5.666666666666667,9
2023-04-01 00:00:00+00:00,57,4,4,9.0,6.0,5.0,6.666666666666667,4
2023-05-01 00:00:00+00:00,57,3,5,4.0,9.0,6.0,6.333333333333333,3
2023-06-01 00:00:00+00:00,57,3,6,3.0,4.0,9.0,5.333333333333333,3
2023-07-01 00:00:00+00:00,57,4,7,3.0,3.0,4.0,3.3333333333333335,4
2023-08-01 00:00:00+00:00,57,7,8,4.0,3.0,3.0,3.3333333333333335,7
2023-09-01 00:00:00+00:00,57,3,9,7.0,4.0,3.0,4.666666666666667,3
2023-10-01 00:00:00+00:00,57,6,10,3.0,7.0,4.0,4.666666666666667,6
2023-11-01 00:00:00+00:00,57,2,11,6.0,3.0,7.0,5.333333333333333,2
2023-12-01 00:00:00+00:00,57,10,12,2.0,6.0,3.0,3.6666666666666665,10
2024-01-01 00:00:00+00:00,57,4,1,10.0,2.0,6.0,6.0,4
2024-02-01 00:00:00+00:00,57,13,2,4.0,10.0,2.0,5.333333333333333,13
2024-03-01 00:00:00+00:00,57,6,3,13.0,4.0,10.0,9.0,6
2024-04-01 00:00:00+00:00,57,7,4,6.0,13.0,4.0,7.666666666666667,7
2024-05-01 00:00:00+00:00,57,9,5,7.0,6.0,13.0,8.666666666666666,9
2024-06-01 00:00:00+00:00,57,5,6,9.0,7.0,6.0,7.333333333333333,5
2024-07-01 00:00:00+00:00,57,16,7,5.0,9.0,7.0,7.0,16
2024-08-01 00:00:00+00:00,57,11,8,16.0,5.0,9.0,10.0,11
2024-09-01 00:00:00+00:00,57,8,9,11.0,16.0,5.0,10.666666666666666,8
2024-10-01 00:00:00+00:00,57,8,10,8.0,11.0,16.0,11.666666666666666,8
2024-11-01 00:00:00+00:00,57,2,11,8.0,8.0,11.0,9.0,2
2025-01-01 00:00:00+00:00,57,8,1,2.0,8.0,8.0,6.0,8
2025-02-01 00:00:00+00:00,57,8,2,8.0,2.0,8.0,6.0,8
2025-03-01 00:00:00+00:00,57,3,3,8.0,8.0,2.0,6.0,3
2025-04-01 00:00:00+00:00,57,3,4,3.0,8.0,8.0,6.333333333333333,3
2025-06-01 00:00:00+00:00,57,1,6,3.0,3.0,8.0,4.666666666666667,1
2025-07-01 00:00:00+00:00,57,9,7,1.0,3.0,3.0,2.3333333333333335,9
2025-08-01 00:00:00+00:00,57,8,8,9.0,1.0,3.0,4.333333333333333,8
2025-09-01 00:00:00+00:00,57,7,9,8.0,9.0,1.0,6.0,7
2025-10-01 00:00:00+00:00,57,5,10,7.0,8.0,9.0,8.0,5
2025-11-01 00:00:00+00:00,57,1,11,5.0,7.0,8.0,6.666666666666667,1
2021-04-01 00:00:00+00:00,58,15,4,2.0,1.0,5.0,2.6666666666666665,15
2021-05-01 00:00:00+00:00,58,2,5,15.0,2.0,1.0,6.0,2
2021-06-01 00:00:00+00:00,58,1,6,2.0,15.0,2.0,6.333333333333333,1
2021-07-01 00:00:00+00:00,58,3,7,1.0,2.0,15.0,6.0,3
2021-08-01 00:00:00+00:00,58,13,8,3.0,1.0,2.0,2.0,13
2021-09-01 00:00:00+00:00,58,1,9,13.0,3.0,1.0,5.666666666666667,1
2021-10-01 00:00:00+00:00,58,2,10,1.0,13.0,3.0,5.666666666666667,2
2021-11-01 00:00:00+00:00,58,2,11,2.0,1.0,13.0,5.333333333333333,2
2021-12-01 00:00:00+00:00,58,5,12,2.0,2.0,1.0,1.6666666666666667,5
2022-01-01 00:00:00+00:00,58,7,1,5.0,2.0,2.0,3.0,7
2022-02-01 00:00:00+00:00,58,4,2,7.0,5.0,2.0,4.666666666666667,4
2022-03-01 00:00:00+00:00,58,5,3,4.0,7.0,5.0,5.333333333333333,5
2022-04-01 00:00:00+00:00,58,6,4,5.0,4.0,7.0,5.333333333333333,6
2022-05-01 00:00:00+00:00,58,4,5,6.0,5.0,4.0,5.0,4
2022-06-01 00:00:00+00:00,58,7,6,4.0,6.0,5.0,5.0,7
2022-07-01 00:00:00+00:00,58,5,7,7.0,4.0,6.0,5.666666666666667,5
2022-08-01 00:00:00+00:00,58,6,8,5.0,7.0,4.0,5.333333333333333,6
2022-09-01 00:00:00+00:00,58,13,9,6.0,5.0,7.0,6.0,13
2022-10-01 00:00:00+00:00,58,1,10,13.0,6.0,5.0,8.0,1
2022-11-01 00:00:00+00:00,58,5,11,1.0,13.0,6.0,6.666666666666667,5
2022-12-01 00:00:00+00:00,58,6,12,5.0,1.0,13.0,6.333333333333333,6
2023-01-01 00:00:00+00:00,58,10,1,6.0,5.0,1.0,4.0,10
2023-02-01 00:00:00+00:00,58,5,2,10.0,6.0,5.0,7.0,5
2023-03-01 00:00:00+00:00,58,7,3,5.0,10.0,6.0,7.0,7
2023-04-01 00:00:00+00:00,58,5,4,7.0,5.0,10.0,7.333333333333333,5
2023-05-01 00:00:00+00:00,58,2,5,5.0,7.0,5.0,5.666666666666667,2
2023-06-01 00:00:00+00:00,58,6,6,2.0,5.0,7.0,4.666666666666667,6
2023-07-01 00:00:00+00:00,58,16,7,6.0,2.0,5.0,4.333333333333333,16
2023-08-01 00:00:00+00:00,58,7,8,16.0,6.0,2.0,8.0,7
2023-09-01 00:00:00+00:00,58,8,9,7.0,16.0,6.0,9.666666666666666,8
2023-10-01 00:00:00+00:00,58,6,10,8.0,7.0,16.0,10.333333333333334,6
2023-11-01 00:00:00+00:00,58,4,11,6.0,8.0,7.0,7.0,4
2023-12-01 00:00:00+00:00,58,6,12,4.0,6.0,8.0,6.0,6
2024-01-01 00:00:00+00:00,58,3,1,6.0,4.0,6.0,5.333333333333333,3
2024-02-01 00:00:00+00:00,58,5,2,3.0,6.0,4.0,4.333333333333333,5
2024-04-01 00:00:00+00:00,58,3,4,5.0,3.0,6.0,4.666666666666667,3
2024-06-01 00:00:00+00:00,58,3,6,3.0,5.0,3.0,3.6666666666666665,3
2024-07-01 00:00:00+00:00,58,1,7,3.0,3.0,5.0,3.6666666666666665,1
2024-08-01 00:00:00+00:00,58,1,8,1.0,3.0,3.0,2.3333333333333335,1
2024-09-01 00:00:00+00:00,58,8,9,1.0,1.0,3.0,1.6666666666666667,8
2024-10-01 00:00:00+00:00,58,8,10,8.0,1.0,1.0,3.3333333333333335,8
2024-11-01 00:00:00+00:00,58,4,11,8.0,8.0,1.0,5.666666666666667,4
2024-12-01 00:00:00+00:00,58,6,12,4.0,8.0,8.0,6.666666666666667,6
2025-01-01 00:00:00+00:00,58,6,1,6.0,4.0,8.0,6.0,6
2025-02-01 00:00:00+00:00,58,2,2,6.0,6.0,4.0,5.333333333333333,2
2025-03-01 00:00:00+00:00,58,7,3,2.0,6.0,6.0,4.666666666666667,7
2025-04-01 00:00:00+00:00,58,6,4,7.0,2.0,6.0,5.0,6
2025-05-01 00:00:00+00:00,58,5,5,6.0,7.0,2.0,5.0,5
2025-06-01 00:00:00+00:00,58,9,6,5.0,6.0,7.0,6.0,9
2025-07-01 00:00:00+00:00,58,4,7,9.0,5.0,6.0,6.666666666666667,4
2025-08-01 00:00:00+00:00,58,18,8,4.0,9.0,5.0,6.0,18
2025-09-01 00:00:00+00:00,58,5,9,18.0,4.0,9.0,10.333333333333334,5
2025-10-01 00:00:00+00:00,58,2,10,5.0,18.0,4.0,9.0,2
2025-11-01 00:00:00+00:00,58,5,11,2.0,5.0,18.0,8.333333333333334,5
2021-02-01 00:00:00+00:00,59,3,2,8.0,4.0,6.0,6.0,3
2021-03-01 00:00:00+00:00,59,12,3,3.0,8.0,4.0,5.0,12
2021-04-01 00:00:00+00:00,59,2,4,12.0,3.0,8.0,7.666666666666667,2
2021-05-01 00:00:00+00:00,59,4,5,2.0,12.0,3.0,5.666666666666667,4
2021-06-01 00:00:00+00:00,59,6,6,4.0,2.0,12.0,6.0,6
2021-07-01 00:00:00+00:00,59,2,7,6.0,4.0,2.0,4.0,2
2021-08-01 00:00:00+00:00,59,11,8,2.0,6.0,4.0,4.0,11
2021-09-01 00:00:00+00:00,59,12,9,11.0,2.0,6.0,6.333333333333333,12
2021-10-01 00:00:00+00:00,59,2,10,12.0,11.0,2.0,8.333333333333334,2
2021-11-01 00:00:00+00:00,59,7,11,2.0,12.0,11.0,8.333333333333334,7
2021-12-01 00:00:00+00:00,59,7,12,7.0,2.0,12.0,7.0,7
2022-01-01 00:00:00+00:00,59,5,1,7.0,7.0,2.0,5.333333333333333,5
2022-02-01 00:00:00+00:00,59,8,2,5.0,7.0,7.0,6.333333333333333,8
2022-03-01 00:00:00+00:00,59,7,3,8.0,5.0,7.0,6.666666666666667,7
2022-04-01 00:00:00+00:00,59,3,4,7.0,8.0,5.0,6.666666666666667,3
2022-05-01 00:00:00+00:00,59,13,5,3.0,7.0,8.0,6.0,13
2022-06-01 00:00:00+00:00,59,5,6,13.0,3.0,7.0,7.666666666666667,5
2022-07-01 00:00:00+00:00,59,8,7,5.0,13.0,3.0,7.0,8
2022-08-01 00:00:00+00:00,59,8,8,8.0,5.0,13.0,8.666666666666666,8
2022-09-01 00:00:00+00:00,59,4,9,8.0,8.0,5.0,7.0,4
2022-10-01 00:00:00+00:00,59,7,10,4.0,8.0,8.0,6.666666666666667,7
2022-11-01 00:00:00+00:00,59,6,11,7.0,4.0,8.0,6.333333333333333,6
2022-12-01 00:00:00+00:00,59,2,12,6.0,7.0,4.0,5.666666666666667,2
2023-01-01 00:00:00+00:00,59,4,1,2.0,6.0,7.0,5.0,4
2023-02-01 00:00:00+00:00,59,6,2,4.0,2.0,6.0,4.0,6
2023-03-01 00:00:00+00:00,59,12,3,6.0,4.0,2.0,4.0,12
2023-04-01 00:00:00+00:00,59,4,4,12.0,6.0,4.0,7.333333333333333,4
2023-05-01 00:00:00+00:00,59,6,5,4.0,12.0,6.0,7.333333333333333,6
2023-06-01 00:00:00+00:00,59,4,6,6.0,4.0,12.0,7.333333333333333,4
2023-07-01 00:00:00+00:00,59,11,7,4.0,6.0,4.0,4.666666666666667,11
2023-08-01 00:00:00+00:00,59,5,8,11.0,4.0,6.0,7.0,5
2023-10-01 00:00:00+00:00,59,7,10,5.0,11.0,4.0,6.666666666666667,7
2023-11-01 00:00:00+00:00,59,8,11,7.0,5.0,11.0,7.666666666666667,8
2023-12-01 00:00:00+00:00,59,7,12,8.0,7.0,5.0,6.666666666666667,7
2024-01-01 00:00:00+00:00,59,4,1,7.0,8.0,7.0,7.333333333333333,4
2024-02-01 00:00:00+00:00,59,6,2,4.0,7.0,8.0,6.333333333333333,6
2024-03-01 00:00:00+00:00,59,4,3,6.0,4.0,7.0,5.666666666666667,4
2024-04-01 00:00:00+00:00,59,2,4,4.0,6.0,4.0,4.666666666666667,2
2024-05-01 00:00:00+00:00,59,4,5,2.0,4.0,6.0,4.0,4
2024-06-01 00:00:00+00:00,59,13,6,4.0,2.0,4.0,3.3333333333333335,13
2024-07-01 00:00:00+00:00,59,10,7,13.0,4.0,2.0,6.333333333333333,10
2024-08-01 00:00:00+00:00,59,4,8,10.0,13.0,4.0,9.0,4
2024-10-01 00:00:00+00:00,59,3,10,4.0,10.0,13.0,9.0,3
2024-11-01 00:00:00+00:00,59,3,11,3.0,4.0,10.0,5.666666666666667,3
2024-12-01 00:00:00+00:00,59,4,12,3.0,3.0,4.0,3.3333333333333335,4
2025-01-01 00:00:00+00:00,59,6,1,4.0,3.0,3.0,3.3333333333333335,6
2025-02-01 00:00:00+00:00,59,15,2,6.0,4.0,3.0,4.333333333333333,15
2025-03-01 00:00:00+00:00,59,9,3,15.0,6.0,4.0,8.333333333333334,9
2025-04-01 00:00:00+00:00,59,5,4,9.0,15.0,6.0,10.0,5
2025-05-01 00:00:00+00:00,59,2,5,5.0,9.0,15.0,9.666666666666666,2
2025-06-01 00:00:00+00:00,59,2,6,2.0,5.0,9.0,5.333333333333333,2
2025-07-01 00:00:00+00:00,59,5,7,2.0,2.0,5.0,3.0,5
2025-08-01 00:00:00+00:00,59,1,8,5.0,2.0,2.0,3.0,1
2025-09-01 00:00:00+00:00,59,13,9,1.0,5.0,2.0,2.6666666666666665,13
2025-10-01 00:00:00+00:00,59,4,10,13.0,1.0,5.0,6.333333333333333,4
2021-02-01 00:00:00+00:00,60,12,2,4.0,9.0,4.0,5.666666666666667,12
2021-03-01 00:00:00+00:00,60,5,3,12.0,4.0,9.0,8.333333333333334,5
2021-04-01 00:00:00+00:00,60,6,4,5.0,12.0,4.0,7.0,6
2021-05-01 00:00:00+00:00,60,3,5,6.0,5.0,12.0,7.666666666666667,3
2021-06-01 00:00:00+00:00,60,9,6,3.0,6.0,5.0,4.666666666666667,9
2021-07-01 00:00:00+00:00,60,1,7,9.0,3.0,6.0,6.0,1
2021-08-01 00:00:00+00:00,60,8,8,1.0,9.0,3.0,4.333333333333333,8
2021-09-01 00:00:00+00:00,60,3,9,8.0,1.0,9.0,6.0,3
2021-10-01 00:00:00+00:00,60,6,10,3.0,8.0,1.0,4.0,6
2021-11-01 00:00:00+00:00,60,6,11,6.0,3.0,8.0,5.666666666666667,6
2022-01-01 00:00:00+00:00,60,1,1,6.0,6.0,3.0,5.0,1
2022-02-01 00:00:00+00:00,60,5,2,1.0,6.0,6.0,4.333333333333333,5
2022-03-01 00:00:00+00:00,60,6,3,5.0,1.0,6.0,4.0,6
2022-04-01 00:00:00+00:00,60,7,4,6.0,5.0,1.0,4.0,7
2022-05-01 00:00:00+00:00,60,5,5,7.0,6.0,5.0,6.0,5
2022-06-01 00:00:00+00:00,60,13,6,5.0,7.0,6.0,6.0,13
2022-07-01 00:00:00+00:00,60,5,7,13.0,5.0,7.0,8.333333333333334,5
2022-08-01 00:00:00+00:00,60,11,8,5.0,13.0,5.0,7.666666666666667,11
2022-09-01 00:00:00+00:00,60,6,9,11.0,5.0,13.0,9.666666666666666,6
2022-10-01 00:00:00+00:00,60,3,10,6.0,11.0,5.0,7.333333333333333,3
2022-11-01 00:00:00+00:00,60,3,11,3.0,6.0,11.0,6.666666666666667,3
2022-12-01 00:00:00+00:00,60,3,12,3.0,3.0,6.0,4.0,3
2023-01-01 00:00:00+00:00,60,3,1,3.0,3.0,3.0,3.0,3
2023-02-01 00:00:00+00:00,60,2,2,3.0,3.0,3.0,3.0,2
2023-03-01 00:00:00+00:00,60,10,3,2.0,3.0,3.0,2.6666666666666665,10
2023-04-01 00:00:00+00:00,60,2,4,10.0,2.0,3.0,5.0,2
2023-06-01 00:00:00+00:00,60,8,6,2.0,10.0,2.0,4.666666666666667,8
2023-07-01 00:00:00+00:00,60,15,7,8.0,2.0,10.0,6.666666666666667,15
2023-08-01 00:00:00+00:00,60,3,8,15.0,8.0,2.0,8.333333333333334,3
2023-09-01 00:00:00+00:00,60,3,9,3.0,15.0,8.0,8.666666666666666,3
2023-10-01 00:00:00+00:00,60,9,10,3.0,3.0,15.0,7.0,9
2023-12-01 00:00:00+00:00,60,4,12,9.0,3.0,3.0,5.0,4
2024-01-01 00:00:00+00:00,60,14,1,4.0,9.0,3.0,5.333333333333333,14
2024-02-01 00:00:00+00:00,60,5,2,14.0,4.0,9.0,9.0,5
2024-03-01 00:00:00+00:00,60,3,3,5.0,14.0,4.0,7.666666666666667,3
2024-04-01 00:00:00+00:00,60,4,4,3.0,5.0,14.0,7.333333333333333,4
2024-05-01 00:00:00+00:00,60,3,5,4.0,3.0,5.0,4.0,3
2024-06-01 00:00:00+00:00,60,5,6,3.0,4.0,3.0,3.3333333333333335,5
2024-07-01 00:00:00+00:00,60,3,7,5.0,3.0,4.0,4.0,3
2024-08-01 00:00:00+00:00,60,4,8,3.0,5.0,3.0,3.6666666666666665,4
2024-09-01 00:00:00+00:00,60,5,9,4.0,3.0,5.0,4.0,5
2024-10-01 00:00:00+00:00,60,5,10,5.0,4.0,3.0,4.0,5
2024-11-01 00:00:00+00:00,60,3,11,5.0,5.0,4.0,4.666666666666667,3
2024-12-01 00:00:00+00:00,60,2,12,3.0,5.0,5.0,4.333333333333333,2
2025-01-01 00:00:00+00:00,60,2,1,2.0,3.0,5.0,3.3333333333333335,2
2025-02-01 00:00:00+00:00,60,8,2,2.0,2.0,3.0,2.3333333333333335,8
2025-03-01 00:00:00+00:00,60,5,3,8.0,2.0,2.0,4.0,5
2025-04-01 00:00:00+00:00,60,7,4,5.0,8.0,2.0,5.0,7
2025-05-01 00:00:00+00:00,60,2,5,7.0,5.0,8.0,6.666666666666667,2
2025-06-01 00:00:00+00:00,60,5,6,2.0,7.0,5.0,4.666666666666667,5
2025-07-01 00:00:00+00:00,60,2,7,5.0,2.0,7.0,4.666666666666667,2
2025-08-01 00:00:00+00:00,60,3,8,2.0,5.0,2.0,3.0,3
2025-09-01 00:00:00+00:00,60,2,9,3.0,2.0,5.0,3.3333333333333335,2
2025-11-01 00:00:00+00:00,60,3,11,2.0,3.0,2.0,2.3333333333333335,3
2021-02-01 00:00:00+00:00,61,6,2,11.0,14.0,6.0,10.333333333333334,6
2021-03-01 00:00:00+00:00,61,2,3,6.0,11.0,14.0,10.333333333333334,2
2021-05-01 00:00:00+00:00,61,3,5,2.0,6.0,11.0,6.333333333333333,3
2021-06-01 00:00:00+00:00,61,4,6,3.0,2.0,6.0,3.6666666666666665,4
2021-07-01 00:00:00+00:00,61,9,7,4.0,3.0,2.0,3.0,9
2021-08-01 00:00:00+00:00,61,7,8,9.0,4.0,3.0,5.333333333333333,7
2021-09-01 00:00:00+00:00,61,8,9,7.0,9.0,4.0,6.666666666666667,8
2021-10-01 00:00:00+00:00,61,1,10,8.0,7.0,9.0,8.0,1
2021-11-01 00:00:00+00:00,61,3,11,1.0,8.0,7.0,5.333333333333333,3
2021-12-01 00:00:00+00:00,61,16,12,3.0,1.0,8.0,4.0,16
2022-01-01 00:00:00+00:00,61,1,1,16.0,3.0,1.0,6.666666666666667,1
2022-02-01 00:00:00+00:00,61,9,2,1.0,16.0,3.0,6.666666666666667,9
2022-03-01 00:00:00+00:00,61,6,3,9.0,1.0,16.0,8.666666666666666,6
2022-04-01 00:00:00+00:00,61,3,4,6.0,9.0,1.0,5.333333333333333,3
2022-05-01 00:00:00+00:00,61,3,5,3.0,6.0,9.0,6.0,3
2022-06-01 00:00:00+00:00,61,5,6,3.0,3.0,6.0,4.0,5
2022-08-01 00:00:00+00:00,61,2,8,5.0,3.0,3.0,3.6666666666666665,2
2022-09-01 00:00:00+00:00,61,4,9,2.0,5.0,3.0,3.3333333333333335,4
2022-10-01 00:00:00+00:00,61,8,10,4.0,2.0,5.0,3.6666666666666665,8
2022-11-01 00:00:00+00:00,61,7,11,8.0,4.0,2.0,4.666666666666667,7
2022-12-01 00:00:00+00:00,61,1,12,7.0,8.0,4.0,6.333333333333333,1
2023-01-01 00:00:00+00:00,61,4,1,1.0,7.0,8.0,5.333333333333333,4
2023-02-01 00:00:00+00:00,61,5,2,4.0,1.0,7.0,4.0,5
2023-03-01 00:00:00+00:00,61,5,3,5.0,4.0,1.0,3.3333333333333335,5
2023-04-01 00:00:00+00:00,61,7,4,5.0,5.0,4.0,4.666666666666667,7
2023-05-01 00:00:00+00:00,61,4,5,7.0,5.0,5.0,5.666666666666667,4
2023-06-01 00:00:00+00:00,61,12,6,4.0,7.0,5.0,5.333333333333333,12
2023-07-01 00:00:00+00:00,61,5,7,12.0,4.0,7.0,7.666666666666667,5
2023-08-01 00:00:00+00:00,61,6,8,5.0,12.0,4.0,7.0,6
2023-09-01 00:00:00+00:00,61,2,9,6.0,5.0,12.0,7.666666666666667,2
2023-11-01 00:00:00+00:00,61,4,11,2.0,6.0,5.0,4.333333333333333,4
2023-12-01 00:00:00+00:00,61,7,12,4.0,2.0,6.0,4.0,7
2024-01-01 00:00:00+00:00,61,6,1,7.0,4.0,2.0,4.333333333333333,6
2024-02-01 00:00:00+00:00,61,7,2,6.0,7.0,4.0,5.666666666666667,7
2024-03-01 00:00:00+00:00,61,2,3,7.0,6.0,7.0,6.666666666666667,2
2024-04-01 00:00:00+00:00,61,3,4,2.0,7.0,6.0,5.0,3
2024-05-01 00:00:00+00:00,61,5,5,3.0,2.0,7.0,4.0,5
2024-06-01 00:00:00+00:00,61,5,6,5.0,3.0,2.0,3.3333333333333335,5
2024-07-01 00:00:00+00:00,61,2,7,5.0,5.0,3.0,4.333333333333333,2
2024-08-01 00:00:00+00:00,61,5,8,2.0,5.0,5.0,4.0,5
2024-09-01 00:00:00+00:00,61,8,9,5.0,2.0,5.0,4.0,8
2024-10-01 00:00:00+00:00,61,12,10,8.0,5.0,2.0,5.0,12
2024-12-01 00:00:00+00:00,61,4,12,12.0,8.0,5.0,8.333333333333334,4
2025-01-01 00:00:00+00:00,61,11,1,4.0,12.0,8.0,8.0,11
2025-02-01 00:00:00+00:00,61,6,2,11.0,4.0,12.0,9.0,6
2025-03-01 00:00:00+00:00,61,5,3,6.0,11.0,4.0,7.0,5
2025-04-01 00:00:00+00:00,61,6,4,5.0,6.0,11.0,7.333333333333333,6
2025-05-01 00:00:00+00:00,61,3,5,6.0,5.0,6.0,5.666666666666667,3
2025-06-01 00:00:00+00:00,61,1,6,3.0,6.0,5.0,4.666666666666667,1
2025-07-01 00:00:00+00:00,61,3,7,1.0,3.0,6.0,3.3333333333333335,3
2025-08-01 00:00:00+00:00,61,2,8,3.0,1.0,3.0,2.3333333333333335,2
2025-09-01 00:00:00+00:00,61,5,9,2.0,3.0,1.0,2.0,5
2021-03-01 00:00:00+00:00,62,7,3,6.0,5.0,5.0,5.333333333333333,7
2021-04-01 00:00:00+00:00,62,9,4,7.0,6.0,5.0,6.0,9
2021-05-01 00:00:00+00:00,62,11,5,9.0,7.0,6.0,7.333333333333333,11
2021-06-01 00:00:00+00:00,62,6,6,11.0,9.0,7.0,9.0,6
2021-07-01 00:00:00+00:00,62,5,7,6.0,11.0,9.0,8.666666666666666,5
2021-08-01 00:00:00+00:00,62,11,8,5.0,6.0,11.0,7.333333333333333,11
2021-09-01 00:00:00+00:00,62,9,9,11.0,5.0,6.0,7.333333333333333,9
2021-10-01 00:00:00+00:00,62,3,10,9.0,11.0,5.0,8.333333333333334,3
2021-11-01 00:00:00+00:00,62,2,11,3.0,9.0,11.0,7.666666666666667,2
2021-12-01 00:00:00+00:00,62,4,12,2.0,3.0,9.0,4.666666666666667,4
2022-01-01 00:00:00+00:00,62,3,1,4.0,2.0,3.0,3.0,3
2022-02-01 00:00:00+00:00,62,7,2,3.0,4.0,2.0,3.0,7
2022-03-01 00:00:00+00:00,62,1,3,7.0,3.0,4.0,4.666666666666667,1
2022-05-01 00:00:00+00:00,62,7,5,1.0,7.0,3.0,3.6666666666666665,7
2022-06-01 00:00:00+00:00,62,3,6,7.0,1.0,7.0,5.0,3
2022-07-01 00:00:00+00:00,62,4,7,3.0,7.0,1.0,3.6666666666666665,4
2022-08-01 00:00:00+00:00,62,11,8,4.0,3.0,7.0,4.666666666666667,11
2022-09-01 00:00:00+00:00,62,6,9,11.0,4.0,3.0,6.0,6
2022-10-01 00:00:00+00:00,62,4,10,6.0,11.0,4.0,7.0,4
2022-11-01 00:00:00+00:00,62,4,11,4.0,6.0,11.0,7.0,4
2023-01-01 00:00:00+00:00,62,7,1,4.0,4.0,6.0,4.666666666666667,7
2023-02-01 00:00:00+00:00,62,10,2,7.0,4.0,4.0,5.0,10
2023-03-01 00:00:00+00:00,62,6,3,10.0,7.0,4.0,7.0,6
2023-04-01 00:00:00+00:00,62,3,4,6.0,10.0,7.0,7.666666666666667,3
2023-06-01 00:00:00+00:00,62,4,6,3.0,6.0,10.0,6.333333333333333,4
2023-07-01 00:00:00+00:00,62,6,7,4.0,3.0,6.0,4.333333333333333,6
2023-09-01 00:00:00+00:00,62,1,9,6.0,4.0,3.0,4.333333333333333,1
2023-10-01 00:00:00+00:00,62,16,10,1.0,6.0,4.0,3.6666666666666665,16
2023-11-01 00:00:00+00:00,62,9,11,16.0,1.0,6.0,7.666666666666667,9
2023-12-01 00:00:00+00:00,62,2,12,9.0,16.0,1.0,8.666666666666666,2
2024-01-01 00:00:00+00:00,62,2,1,2.0,9.0,16.0,9.0,2
2024-02-01 00:00:00+00:00,62,5,2,2.0,2.0,9.0,4.333333333333333,5
2024-03-01 00:00:00+00:00,62,6,3,5.0,2.0,2.0,3.0,6
2024-04-01 00:00:00+00:00,62,6,4,6.0,5.0,2.0,4.333333333333333,6
2024-05-01 00:00:00+00:00,62,5,5,6.0,6.0,5.0,5.666666666666667,5
2024-06-01 00:00:00+00:00,62,7,6,5.0,6.0,6.0,5.666666666666667,7
2024-07-01 00:00:00+00:00,62,6,7,7.0,5.0,6.0,6.0,6
2024-08-01 00:00:00+00:00,62,6,8,6.0,7.0,5.0,6.0,6
2024-09-01 00:00:00+00:00,62,4,9,6.0,6.0,7.0,6.333333333333333,4
2024-10-01 00:00:00+00:00,62,4,10,4.0,6.0,6.0,5.333333333333333,4
2024-11-01 00:00:00+00:00,62,6,11,4.0,4.0,6.0,4.666666666666667,6
2024-12-01 00:00:00+00:00,62,9,12,6.0,4.0,4.0,4.666666666666667,9
2025-02-01 00:00:00+00:00,62,10,2,9.0,6.0,4.0,6.333333333333333,10
2025-03-01 00:00:00+00:00,62,6,3,10.0,9.0,6.0,8.333333333333334,6
2025-04-01 00:00:00+00:00,62,9,4,6.0,10.0,9.0,8.333333333333334,9
2025-05-01 00:00:00+00:00,62,6,5,9.0,6.0,10.0,8.333333333333334,6
2025-06-01 00:00:00+00:00,62,1,6,6.0,9.0,6.0,7.0,1
